location,target,value
9,2021-08-12,1.86643379695885
9,2021-08-13,1.93403970873627
9,2021-08-14,1.73982111469732
9,2021-08-15,1.50138322418893
9,2021-08-16,1.37652266002697
9,2021-08-17,1.45394456157941
9,2021-08-18,1.4709491943065
9,2021-08-19,1.51559441262209
9,2021-08-20,1.48771242545748
9,2021-08-21,1.3662894287325
9,2021-08-22,1.30738702795537
9,2021-08-23,1.26544318137809
9,2021-08-24,1.35520621133867
9,2021-08-25,1.44939774553115
9,2021-08-26,1.51552262172185
9,2021-08-27,1.49283370046716
9,2021-08-28,1.39997245712088
9,2021-08-29,1.26115307396045
9,2021-08-30,1.16729221515585
9,2021-08-31,1.11948665742494
9,2021-09-01,1.11804848713477
9,2021-09-02,1.13420491827861
9,2021-09-03,1.16144985804691
9,2021-09-04,1.16407621873371
9,2021-09-05,1.13998945879515
9,2021-09-06,1.1050751402437
9,2021-09-07,1.11548553778886
9,2021-09-08,1.13296206912363
9,2021-09-09,1.15016903382663
9,2021-09-10,1.12905977665814
9,2021-09-11,1.10433604650428
9,2021-09-12,1.06841039122406
9,2021-09-13,1.04715502711312
9,2021-09-14,1.03689573085426
9,2021-09-15,1.0447728403694
9,2021-09-16,1.03129291317131
9,2021-09-17,1.03048356063267
9,2021-09-18,1.03239969229553
9,2021-09-19,1.0154086090338
9,2021-09-20,1.02980759963532
9,2021-09-21,1.02163864525532
9,2021-09-22,0.981519541866104
9,2021-09-23,0.97091722598402
9,2021-09-24,0.981091162146433
9,2021-09-25,0.967707515137617
9,2021-09-26,1.00212944806001
9,2021-09-27,1.01841972979588
9,2021-09-28,1.07360106590914
9,2021-09-29,1.16245198784554
9,2021-09-30,1.19371631128171
9,2021-10-01,1.18861925949188
9,2021-10-02,1.13649351964418
9,2021-10-03,1.07912192146345
9,2021-10-04,1.04696236995457
9,2021-10-05,1.04338204476551
9,2021-10-06,1.0257854357354
9,2021-10-07,1.0412677814383
9,2021-10-08,1.05404075893298
9,2021-10-09,1.07405138865788
9,2021-10-10,1.07304336660185
9,2021-10-11,1.07400566225535
9,2021-10-12,1.07742385978692
9,2021-10-13,1.11903843173107
9,2021-10-14,1.15424303328311
9,2021-10-15,1.20242960963302
9,2021-10-16,1.20763362149694
9,2021-10-17,1.17685275515147
9,2021-10-18,1.14778951707839
9,2021-10-19,1.2371726931461
9,2021-10-20,1.32027430388579
9,2021-10-21,1.42835111725356
9,2021-10-22,1.47252760578483
9,2021-10-23,1.43168158227349
9,2021-10-24,1.3305929109786
9,2021-10-25,1.2330111473785
9,2021-10-26,1.23891869255804
9,2021-10-27,1.28085665444579
9,2021-10-28,1.3137563162918
9,2021-10-29,1.32893228091799
9,2021-10-30,1.27999501104011
9,2021-10-31,1.22029799808383
9,2021-11-01,1.14810546098108
9,2021-11-02,1.00067211208176
9,2021-11-03,1.0242236537708
9,2021-11-04,1.11609497543278
9,2021-11-05,1.25728717745009
9,2021-11-06,1.39288697794142
9,2021-11-07,1.3728505167826
9,2021-11-08,1.3187828241636
9,2021-11-09,1.40159384097229
9,2021-11-10,1.44762410441898
9,2021-11-11,1.4635023992849
9,2021-11-12,1.40639293188557
9,2021-11-13,1.28500969905609
9,2021-11-14,1.20717844771669
9,2021-11-15,1.16523985144631
9,2021-11-16,1.1575903900927
9,2021-11-17,1.15546845452072
9,2021-11-18,1.1332951013197
9,2021-11-19,1.1288556388266
9,2021-11-20,1.10510924263106
9,2021-11-21,1.06863365810955
9,2021-11-22,1.05946802386839
9,2021-11-23,1.05341007963244
9,2021-11-24,1.03906247151161
9,2021-11-25,1.04287954915613
9,2021-11-26,1.00416233795067
9,2021-11-27,0.985223355141727
9,2021-11-28,0.972877770744384
9,2021-11-29,0.949272125476581
9,2021-11-30,0.947281279325443
9,2021-12-01,0.932805917113526
9,2021-12-02,0.912911593556562
9,2021-12-03,0.903690719079464
9,2021-12-04,0.909505792620088
9,2021-12-05,0.915631326386889
9,2021-12-06,0.938240640037339
9,2021-12-07,0.917322804340311
9,2021-12-08,0.909336702863265
9,2021-12-09,0.869072396244764
9,2021-12-10,0.845587715592311
9,2021-12-11,0.837624780495942
9,2021-12-12,0.844620579331014
9,2021-12-13,0.855840728982758
9,2021-12-14,0.869754819223421
9,2021-12-15,0.821121978675935
9,2021-12-16,0.815159722451856
9,2021-12-17,0.810961463845923
9,2021-12-18,0.81761692133128
9,2021-12-19,0.859464001021997
9,2021-12-20,0.882456794193955
9,2021-12-21,0.86678007343587
9,2021-12-22,0.848347791754793
9,2021-12-23,0.815784401253226
9,2021-12-24,0.787222885549778
9,2021-12-25,0.742631865162547
9,2021-12-26,0.776190042327609
9,2021-12-27,0.826327183264135
9,2021-12-28,0.850098556798851
9,2021-12-29,0.915396496094751
9,2021-12-30,0.949446293588381
9,2021-12-31,0.970273900367234
9,2022-01-01,1.03012845557302
9,2022-01-02,1.05010077048679
9,2022-01-03,1.10636753805397
9,2022-01-04,1.17624414812204
9,2022-01-05,1.25940260376205
9,2022-01-06,1.26831516181236
9,2022-01-07,1.27065394294197
9,2022-01-08,1.3045533625118
9,2022-01-09,1.29083745951715
9,2022-01-10,1.31325018145289
9,2022-01-11,1.37073282275398
9,2022-01-12,1.42078145366841
9,2022-01-13,1.47806966213804
9,2022-01-14,1.49456439864963
9,2022-01-15,1.43163254879687
9,2022-01-16,1.31317727128786
9,2022-01-17,1.25605235907004
9,2022-01-18,1.27403153080275
9,2022-01-19,1.32041651957111
9,2022-01-20,1.41183401637786
9,2022-01-21,1.43926138264092
9,2022-01-22,1.44239004623929
9,2022-01-23,1.37783146388868
9,2022-01-24,1.30708498459913
9,2022-01-25,1.33981324948711
9,2022-01-26,1.33990779490845
9,2022-01-27,1.37674207935393
9,2022-01-28,1.40871961653408
9,2022-01-29,1.34189374406569
9,2022-01-30,1.27717629263604
9,2022-01-31,1.20651309889212
9,2022-02-01,1.1789283744494
9,2022-02-02,1.21278130491279
9,2022-02-03,1.24335392215533
9,2022-02-04,1.22715388299528
9,2022-02-05,1.17643571829601
9,2022-02-06,1.10670153713807
9,2022-02-07,1.09178240891721
9,2022-02-08,1.09392713104445
9,2022-02-09,1.10122039614182
9,2022-02-10,1.10057492316787
9,2022-02-11,1.08505308299389
9,2022-02-12,1.05426799612011
9,2022-02-13,1.04064483314883
9,2022-02-14,1.02903554684879
9,2022-02-15,1.01370845683095
9,2022-02-16,1.02290965506303
9,2022-02-17,1.04701105333837
9,2022-02-18,1.02754035570388
9,2022-02-19,1.02892487583555
9,2022-02-20,1.01588726108929
9,2022-02-21,1.00037035346951
9,2022-02-22,1.01007622536658
9,2022-02-23,0.995742233038041
9,2022-02-24,0.948157991890037
9,2022-02-25,0.952287169659194
9,2022-02-26,0.957042419595071
9,2022-02-27,0.964658894209939
9,2022-02-28,0.989592906881986
9,2022-03-01,0.948567423678362
9,2022-03-02,0.936996141365503
9,2022-03-03,0.954978869694715
9,2022-03-04,0.961008768924598
9,2022-03-05,0.980707959962149
9,2022-03-06,0.998076551545735
9,2022-03-07,1.01248840533444
9,2022-03-08,1.09750190705279
9,2022-03-09,1.15438425817042
9,2022-03-10,1.20505353952979
9,2022-03-11,1.22228792820362
9,2022-03-12,1.18875865718021
9,2022-03-13,1.14694957807184
9,2022-03-14,1.11657329734987
9,2022-03-15,1.07048827852304
9,2022-03-16,1.07041847516696
9,2022-03-17,1.07683232488309
9,2022-03-18,1.07547807944366
9,2022-03-19,1.05271952157818
9,2022-03-20,1.02248609283153
9,2022-03-21,1.02069698799617
9,2022-03-22,1.0317541430308
9,2022-03-23,1.03639908663473
9,2022-03-24,1.03875164761244
9,2022-03-25,1.03362508597175
9,2022-03-26,1.0526479607997
9,2022-03-27,1.0244277252602
9,2022-03-28,0.975816517807171
9,2022-03-29,0.948181859054499
9,2022-03-30,0.9145262687345
9,2022-03-31,0.887158124748076
9,2022-04-01,0.857980009752188
9,2022-04-02,0.842980387971003
9,2022-04-03,0.847799506947868
9,2022-04-04,0.852222015820502
9,2022-04-05,0.853939376257281
9,2022-04-06,0.830089475766848
9,2022-04-07,0.786678718985712
9,2022-04-08,0.775553611262972
9,2022-04-09,0.795443494715288
9,2022-04-10,0.84419668377672
9,2022-04-11,0.876606054809926
9,2022-04-12,0.875998420630848
9,2022-04-13,0.854552126998508
9,2022-04-14,0.841445374175909
9,2022-04-15,0.79999895220961
9,2022-04-16,0.810574095694939
9,2022-04-17,0.844435956053215
9,2022-04-18,0.818190056594413
9,2022-04-19,0.810580123007298
9,2022-04-20,0.860663994105466
9,2022-04-21,0.88555364220874
9,2022-04-22,0.980408715819946
9,2022-04-23,1.03777856338121
9,2022-04-24,1.02371485158915
9,2022-04-25,1.08743593618991
9,2022-04-26,1.09073351852107
9,2022-04-27,1.03455309587601
9,2022-04-28,0.964859739133841
9,2022-04-29,0.904083361825368
9,2022-04-30,0.848366925763548
9,2022-05-01,0.857074667914077
9,2022-05-02,0.896302746099213
9,2022-05-03,0.88566143794104
9,2022-05-04,0.881955074595458
9,2022-05-05,0.890249247329659
9,2022-05-06,0.883847001704715
9,2022-05-07,0.914626217648312
9,2022-05-08,0.940923726364727
9,2022-05-09,0.949397536750193
9,2022-05-10,0.950081079904649
9,2022-05-11,0.935155177038743
9,2022-05-12,0.923019062942047
9,2022-05-13,0.908273891865227
9,2022-05-14,0.898517874843577
9,2022-05-15,0.912343215862582
9,2022-05-16,0.894890266808029
9,2022-05-17,0.85282500441934
9,2022-05-18,0.805396963071747
9,2022-05-19,0.75211894097518
9,2022-05-20,0.738238912175141
9,2022-05-21,0.772003104297152
9,2022-05-22,0.81867337127403
9,2022-05-23,0.8322949155582
9,2022-05-24,0.796942013548508
9,2022-05-25,0.766599083389293
9,2022-05-26,0.670899487485943
9,2022-05-27,0.705817163248417
9,2022-05-28,0.722852062708607
9,2022-05-29,0.778669425590553
9,2022-05-30,0.915379173461328
9,2022-05-31,0.979237078699169
9,2022-06-01,1.0625732803595
9,2022-06-02,1.27580188309469
9,2022-06-03,1.2513186188326
9,2022-06-04,1.2303102013725
9,2022-06-05,1.17754864275413
9,2022-06-06,0.867509559523791
9,2022-06-07,0.934549866684888
9,2022-06-08,1.06110683222733
9,2022-06-09,1.20747898620571
9,2022-06-10,1.41592172038244
9,2022-06-11,1.36717123007116
9,2022-06-12,1.22273467980533
9,2022-06-13,1.41535002140814
9,2022-06-14,1.36834490048656
9,2022-06-15,1.34423855946336
9,2022-06-16,1.08740648848425
9,2022-06-17,0.992611184572969
9,2022-06-18,0.946488509431699
9,2022-06-19,0.968553402609872
9,2022-06-20,1.10949532692483
9,2022-06-21,1.20700137917256
9,2022-06-22,1.25692232677306
9,2022-06-23,1.44506712259586
9,2022-06-24,1.34372743903489
9,2022-06-25,1.24373087017912
9,2022-06-26,1.13996404379956
9,2022-06-27,1.03974297788855
9,2022-06-28,1.03445498848413
9,2022-06-29,1.09058412544411
9,2022-06-30,1.12447574333277
9,2022-07-01,1.15128436738356
9,2022-07-02,1.12487733783148
9,2022-07-03,1.07479706402009
9,2022-07-04,1.08299391320973
9,2022-07-05,1.09152418739008
9,2022-07-06,1.11768141065491
9,2022-07-07,1.13966394250546
9,2022-07-08,1.12723849951624
9,2022-07-09,1.09310154464233
9,2022-07-10,1.06624533791851
9,2022-07-11,1.08897191776415
9,2022-07-12,1.10249555244604
9,2022-07-13,1.13880978354573
9,2022-07-14,1.16573300863336
9,2022-07-15,1.1689538439351
9,2022-07-16,1.14053204936852
9,2022-07-17,1.09847746518977
9,2022-07-18,1.09521797470322
9,2022-07-19,1.09284866683199
9,2022-07-20,1.08600777592396
9,2022-07-21,1.0657864562105
9,2022-07-22,1.02091044081077
9,2022-07-23,0.985780103180031
9,2022-07-24,0.973464007749455
9,2022-07-25,0.953289287628222
9,2022-07-26,0.928397368585051
9,2022-07-27,0.891919064751111
9,2022-07-28,0.847737118516587
9,2022-07-29,0.818687932936236
9,2022-07-30,0.832907091233903
9,2022-07-31,0.863311880222694
9,2022-08-01,0.820125167817635
9,2022-08-02,0.770091303005882
9,2022-08-03,0.714274305013436
9,2022-08-04,0.686968362434119
9,2022-08-05,0.710851844918478
9,2022-08-06,0.78666420790467
9,2022-08-07,0.865250496010927
9,2022-08-08,0.855756466647732
9,2022-08-09,0.831030222432423
9,2022-08-10,0.782502352433034
9,2022-08-11,0.758734969770565
9,2022-08-12,0.76772827771433
9,2022-08-13,0.820312560280611
9,2022-08-14,0.881818078098233
9,2022-08-15,0.750619631950672
9,2022-08-16,0.764240300410051
9,2022-08-17,0.799044573780161
9,2022-08-18,0.824593103113676
9,2022-08-19,0.929236959913364
9,2022-08-20,0.981774056206711
9,2022-08-21,0.964526871437364
9,2022-08-22,1.13614675404145
9,2022-08-23,1.09491438498299
9,2022-08-24,1.02269405011769
9,2022-08-25,0.973601015311883
9,2022-08-26,0.890465462673815
9,2022-08-27,0.900643103607383
9,2022-08-28,0.960003504247033
9,2022-08-29,0.993654897324511
9,2022-08-30,1.00253217464057
9,2022-08-31,0.997153820089541
9,2022-09-01,0.976512354046512
9,2022-09-02,0.97644101229446
9,2022-09-03,0.980235731818552
9,2022-09-04,0.98490452066338
9,2022-09-05,0.972781761496822
9,2022-09-06,0.969483354865747
9,2022-09-07,1.01700911775508
9,2022-09-08,1.06387386730039
9,2022-09-09,1.10115405412984
9,2022-09-10,1.09771375773655
9,2022-09-11,1.06207178139518
9,2022-09-12,1.05506310339761
9,2022-09-13,1.10245986864481
9,2022-09-14,1.12102594102408
9,2022-09-15,1.1541154176615
9,2022-09-16,1.1578488633479
9,2022-09-17,1.1152728723256
9,2022-09-18,1.08953251193814
9,2022-09-19,1.14243194616148
9,2022-09-20,1.17229044337185
9,2022-09-21,1.22622643855848
9,2022-09-22,1.28268031218929
9,2022-09-23,1.28238037109744
9,2022-09-24,1.22653444993092
9,2022-09-25,1.16426904962503
9,2022-09-26,1.25536519595361
9,2022-09-27,1.38716501154642
9,2022-09-28,1.56343939270408
9,2022-09-29,1.63490212929974
9,2022-09-30,1.50119214430774
10,2020-02-01,NA
10,2020-02-02,NA
10,2020-02-03,NA
10,2020-02-04,NA
10,2020-02-05,NA
10,2020-02-06,NA
10,2020-02-07,NA
10,2020-02-08,5
10,2020-02-09,5
10,2020-02-10,5
10,2020-02-11,5
10,2020-02-12,5
10,2020-02-13,5
10,2020-02-14,5
10,2020-02-15,5
10,2020-02-16,5
10,2020-02-17,5
10,2020-02-18,5
10,2020-02-19,5
10,2020-02-20,5
10,2020-02-21,5
10,2020-02-22,5
10,2020-02-23,5
10,2020-02-24,5
10,2020-02-25,5
10,2020-02-26,5
10,2020-02-27,5.83333333333333
10,2020-02-28,6.66666666111934
10,2020-02-29,6.65282958280256
10,2020-03-01,5.8250843180494
10,2020-03-02,4.50277128320432
10,2020-03-03,3.94336792213305
10,2020-03-04,3.8906432769877
10,2020-03-05,3.75001414862344
10,2020-03-06,3.61111112924939
10,2020-03-07,3.61130517252005
10,2020-03-08,4.47197339629346
10,2020-03-09,7.44299302897237
10,2020-03-10,10.7476117822143
10,2020-03-11,18.7330719879311
10,2020-03-12,17.9072064356825
10,2020-03-13,15.1832738889465
10,2020-03-14,15.5060332807284
10,2020-03-15,4.36895055577705
10,2020-03-16,2.93839908318124
10,2020-03-17,2.52918431557171
10,2020-03-18,2.46226418944742
10,2020-03-19,2.26295822644373
10,2020-03-20,1.97433766019544
10,2020-03-21,1.86889283090957
10,2020-03-22,2.46506302368266
10,2020-03-23,2.72434367566268
10,2020-03-24,2.35641198950287
10,2020-03-25,1.72219325272637
10,2020-03-26,1.44324030750191
10,2020-03-27,1.39850202844879
10,2020-03-28,1.44856310061672
10,2020-03-29,1.47877688467207
10,2020-03-30,1.28164091590346
10,2020-03-31,1.38044101422763
10,2020-04-01,1.39131249768479
10,2020-04-02,1.409581019825
10,2020-04-03,1.3844588990747
10,2020-04-04,1.42274474522854
10,2020-04-05,1.28161587553646
10,2020-04-06,1.21952064166352
10,2020-04-07,1.06944168296332
10,2020-04-08,1.01324149118018
10,2020-04-09,1.02361006061935
10,2020-04-10,0.975254446970309
10,2020-04-11,0.807691296260375
10,2020-04-12,0.7634842424859
10,2020-04-13,0.710152068341494
10,2020-04-14,0.681211743361274
10,2020-04-15,0.660286628860163
10,2020-04-16,0.504380200569311
10,2020-04-17,0.477666276339358
10,2020-04-18,0.522367668979864
10,2020-04-19,0.567862321693039
10,2020-04-20,0.678854403934622
10,2020-04-21,0.81795172084508
10,2020-04-22,0.7765839813302
10,2020-04-23,0.813337673766941
10,2020-04-24,0.800602085753382
10,2020-04-25,0.77181464535225
10,2020-04-26,0.902837822056129
10,2020-04-27,1.0358372021645
10,2020-04-28,0.928279826673412
10,2020-04-29,0.868553171704072
10,2020-04-30,0.936234151917956
10,2020-05-01,0.872511935568371
10,2020-05-02,1.00917626167369
10,2020-05-03,1.073154756587
10,2020-05-04,1.0848753062879
10,2020-05-05,1.12692023981484
10,2020-05-06,0.995126466787137
10,2020-05-07,0.998579020651501
10,2020-05-08,0.898208729290949
10,2020-05-09,0.829816814003935
10,2020-05-10,0.873056798805586
10,2020-05-11,0.821540571051816
10,2020-05-12,0.931472391272421
10,2020-05-13,0.984496697674847
10,2020-05-14,1.01117780946199
10,2020-05-15,1.04626981096499
10,2020-05-16,0.982354797702422
10,2020-05-17,0.989295491094769
10,2020-05-18,1.06446582555271
10,2020-05-19,1.11760148227279
10,2020-05-20,0.953630114233923
10,2020-05-21,0.785052465956429
10,2020-05-22,0.827435662976087
10,2020-05-23,1.00161609358871
10,2020-05-24,1.2848227217972
10,2020-05-25,1.27563864257932
10,2020-05-26,1.94346369517525
10,2020-05-27,3.52200250447123
10,2020-05-28,3.63364904950681
10,2020-05-29,3.27979724706864
10,2020-05-30,3.09907698062332
10,2020-05-31,2.99678791632094
10,2020-06-01,2.51851218742949
10,2020-06-02,1.95818395671404
10,2020-06-03,1.80013068323321
10,2020-06-04,1.56433254393113
10,2020-06-05,1.45786662359095
10,2020-06-06,1.68250566144865
10,2020-06-07,1.65653975980984
10,2020-06-08,1.73841895900508
10,2020-06-09,1.74713778506447
10,2020-06-10,1.70270987383939
10,2020-06-11,1.66858882910687
10,2020-06-12,1.61388202602426
10,2020-06-13,1.10937277862709
10,2020-06-14,1.01932277545829
10,2020-06-15,0.699861046920876
10,2020-06-16,0.514031173033619
10,2020-06-17,0.499578724031305
10,2020-06-18,0.647762100988937
10,2020-06-19,1.20844106947804
10,2020-06-20,1.89004601783679
10,2020-06-21,2.20187518297864
10,2020-06-22,2.23738418930588
10,2020-06-23,2.06717744317349
10,2020-06-24,1.92695701312379
10,2020-06-25,1.95292378667008
10,2020-06-26,1.9993968306903
10,2020-06-27,2.1791946458669
10,2020-06-28,3.58133121888274
10,2020-06-29,3.93047712303704
10,2020-06-30,3.92049956405437
10,2020-07-01,4.08286437839513
10,2020-07-02,3.91818599283437
10,2020-07-03,3.82200633085442
10,2020-07-04,3.1094371940782
10,2020-07-05,2.51274239665345
10,2020-07-06,2.73362049763977
10,2020-07-07,3.31604771494825
10,2020-07-08,4.10355746443183
10,2020-07-09,6.60870334309508
10,2020-07-10,9.85179488875568
10,2020-07-11,7.97195436460227
10,2020-07-12,4.07919741947067
10,2020-07-13,2.70886410538707
10,2020-07-14,2.23953025943589
10,2020-07-15,2.34805028724272
10,2020-07-16,2.44404661328467
10,2020-07-17,2.54709874747157
10,2020-07-18,3.05259437346466
10,2020-07-19,2.20600056444607
10,2020-07-20,2.36137191255146
10,2020-07-21,2.2461689461435
10,2020-07-22,3.78114466899432
10,2020-07-23,5.1348144181725
10,2020-07-24,6.95026976598106
10,2020-07-25,3.31033156703618
10,2020-07-26,2.12280323657591
10,2020-07-27,2.77347730349202
10,2020-07-28,2.77243084454375
10,2020-07-29,3.61952492346295
10,2020-07-30,3.17163052545546
10,2020-07-31,2.15219753639846
10,2020-08-01,2.57951169883597
10,2020-08-02,1.88764136050613
10,2020-08-03,1.13347654867344
10,2020-08-04,1.09586623142065
10,2020-08-05,1.52189944933307
10,2020-08-06,1.57443082431688
10,2020-08-07,1.76645806533858
10,2020-08-08,1.90627766275895
10,2020-08-09,1.98257871576549
10,2020-08-10,2.00465375323946
10,2020-08-11,1.95669160438695
10,2020-08-12,1.84497926694649
10,2020-08-13,1.64452734027722
10,2020-08-14,1.76404214368581
10,2020-08-15,1.88173289272263
10,2020-08-16,1.8728306846387
10,2020-08-17,1.54146590465583
10,2020-08-18,1.29974325291458
10,2020-08-19,1.45151552348639
10,2020-08-20,1.43364900226075
10,2020-08-21,1.3174498419698
10,2020-08-22,1.24618762547277
10,2020-08-23,1.1399507732348
10,2020-08-24,1.06629647402964
10,2020-08-25,1.14101268325227
10,2020-08-26,1.03038480329556
10,2020-08-27,1.08914834061784
10,2020-08-28,1.28447089709528
10,2020-08-29,1.27922375591762
10,2020-08-30,1.36626043169707
10,2020-08-31,1.23351245253984
10,2020-09-01,1.09438932629598
10,2020-09-02,1.41689632704988
10,2020-09-03,1.41338800002628
10,2020-09-04,1.43838553179193
10,2020-09-05,1.13155723469439
10,2020-09-06,0.919951048420228
10,2020-09-07,0.868734914119628
10,2020-09-08,1.0501320938416
10,2020-09-09,1.31629453360706
10,2020-09-10,1.48595011141154
10,2020-09-11,1.38322783030774
10,2020-09-12,1.48375348922115
10,2020-09-13,1.29914168234831
10,2020-09-14,1.44164847912985
10,2020-09-15,1.64924671921251
10,2020-09-16,1.87884847841595
10,2020-09-17,2.1851376761013
10,2020-09-18,1.81624923078192
10,2020-09-19,1.54262400558233
10,2020-09-20,1.57933424249072
10,2020-09-21,1.33130191995482
10,2020-09-22,1.32003357921151
10,2020-09-23,1.24980758745086
10,2020-09-24,1.07566548347142
10,2020-09-25,1.15291143325485
10,2020-09-26,1.12556831445681
10,2020-09-27,1.2406391118323
10,2020-09-28,1.28993936365606
10,2020-09-29,1.39499655758179
10,2020-09-30,1.68686780898959
10,2020-10-01,2.15366854340136
10,2020-10-02,2.60097466831189
10,2020-10-03,2.67469952712134
10,2020-10-04,2.25789869648959
10,2020-10-05,1.67285898956083
10,2020-10-06,1.58111401156726
10,2020-10-07,1.46711414556366
10,2020-10-08,1.45280032690201
10,2020-10-09,1.56314165678267
10,2020-10-10,1.64706363137953
10,2020-10-11,1.77811602861143
10,2020-10-12,1.73658067308117
10,2020-10-13,1.88916703174706
10,2020-10-14,1.84540317677974
10,2020-10-15,2.06726410217293
10,2020-10-16,2.07782699754611
10,2020-10-17,1.76344084965329
10,2020-10-18,1.41040376524857
10,2020-10-19,1.21071236717981
10,2020-10-20,1.12148918054301
10,2020-10-21,1.17906380869766
10,2020-10-22,1.27003251584654
10,2020-10-23,1.33279221953426
10,2020-10-24,1.32227519510451
10,2020-10-25,1.30492071638502
10,2020-10-26,1.33249820395368
10,2020-10-27,1.39508799976449
10,2020-10-28,1.35112617683801
10,2020-10-29,1.31824917965521
10,2020-10-30,1.2889832585883
10,2020-10-31,1.27923133073329
10,2020-11-01,1.26903402073726
10,2020-11-02,1.19584640868234
10,2020-11-03,1.08164261115853
10,2020-11-04,1.00480457830339
10,2020-11-05,0.965632530037485
10,2020-11-06,0.901300362743396
10,2020-11-07,0.892528726694533
10,2020-11-08,0.908978495005825
10,2020-11-09,1.00623355084915
10,2020-11-10,1.1470365500031
10,2020-11-11,1.28522537589919
10,2020-11-12,1.2175061246591
10,2020-11-13,1.13833628286021
10,2020-11-14,1.0224232835211
10,2020-11-15,0.950721415816063
10,2020-11-16,0.878302169900668
10,2020-11-17,0.840458998205975
10,2020-11-18,0.808036321320055
10,2020-11-19,0.853532096719863
10,2020-11-20,0.877602280042683
10,2020-11-21,0.874109382326039
10,2020-11-22,0.920603212838878
10,2020-11-23,0.890401483914258
10,2020-11-24,0.890403975580175
10,2020-11-25,0.970854231917565
10,2020-11-26,0.904696413279687
10,2020-11-27,0.893122086954107
10,2020-11-28,1.01307485018216
10,2020-11-29,1.01197775494796
10,2020-11-30,1.06689334241896
10,2020-12-01,1.11343475898688
10,2020-12-02,0.999557871207838
10,2020-12-03,1.01378905137702
10,2020-12-04,1.10145421755681
10,2020-12-05,1.10255248206329
10,2020-12-06,1.19061444496705
10,2020-12-07,1.17224076663953
10,2020-12-08,1.1546234896401
10,2020-12-09,1.25640802749749
10,2020-12-10,1.38382416837196
10,2020-12-11,1.33503670443274
10,2020-12-12,1.31502372812779
10,2020-12-13,1.15506182557185
10,2020-12-14,1.04636946077202
10,2020-12-15,1.09382031126474
10,2020-12-16,1.03040646337402
10,2020-12-17,0.987578924769478
10,2020-12-18,0.990553321909431
10,2020-12-19,0.928604014635426
10,2020-12-20,0.918609794084885
10,2020-12-21,0.986442745172001
10,2020-12-22,0.973461527590367
10,2020-12-23,1.0005576604339
10,2020-12-24,0.973827146687902
10,2020-12-25,0.87576762658181
10,2020-12-26,0.772002260027981
10,2020-12-27,0.758651568790513
10,2020-12-28,0.751504020914116
10,2020-12-29,0.805455157347192
10,2020-12-30,0.873752572265337
10,2020-12-31,0.83896086985718
10,2021-01-01,0.848473524213478
10,2021-01-02,0.839055169092254
10,2021-01-03,0.955026519804941
10,2021-01-04,1.06013086385479
10,2021-01-05,1.04347684382394
10,2021-01-06,1.21934811436581
10,2021-01-07,1.41062885292335
10,2021-01-08,1.74535488304484
10,2021-01-09,2.01941057640119
10,2021-01-10,1.5021803466266
10,2021-01-11,1.23305464113787
10,2021-01-12,1.02039387698784
10,2021-01-13,0.829994482369425
10,2021-01-14,0.73956571884686
10,2021-01-15,0.743052034486116
10,2021-01-16,0.704244120939263
10,2021-01-17,0.763456642039424
10,2021-01-18,0.832139930260516
10,2021-01-19,0.904343194100137
10,2021-01-20,0.970988683827756
10,2021-01-21,1.05691275137928
10,2021-01-22,0.998815690389368
10,2021-01-23,1.02728067936014
10,2021-01-24,1.04030113725584
10,2021-01-25,1.02209720090391
10,2021-01-26,1.10531077691507
10,2021-01-27,1.09729219165802
10,2021-01-28,1.12656409497139
10,2021-01-29,1.17007562369842
10,2021-01-30,1.14654720710885
10,2021-01-31,1.11905122923111
10,2021-02-01,1.06687868597975
10,2021-02-02,1.00403688850199
10,2021-02-03,1.01715961234308
10,2021-02-04,0.977066969600714
10,2021-02-05,0.938141984527768
10,2021-02-06,0.883346095106814
10,2021-02-07,0.875482705946286
10,2021-02-08,0.911314457510778
10,2021-02-09,0.881846786730407
10,2021-02-10,0.871791392657853
10,2021-02-11,0.880894322129996
10,2021-02-12,0.82378121205805
10,2021-02-13,0.801268458745539
10,2021-02-14,0.807431191870435
10,2021-02-15,0.844126829824445
10,2021-02-16,0.838638628054165
10,2021-02-17,0.843243614183958
10,2021-02-18,0.8400650213375
10,2021-02-19,0.841111473263687
10,2021-02-20,0.928218945276772
10,2021-02-21,0.996324406201406
10,2021-02-22,1.02459526185163
10,2021-02-23,1.11201912877534
10,2021-02-24,1.09588783533991
10,2021-02-25,1.09645240384906
10,2021-02-26,1.15241351072017
10,2021-02-27,1.11206089024778
10,2021-02-28,1.08588436304742
10,2021-03-01,1.07433479373942
10,2021-03-02,1.0343085810675
10,2021-03-03,1.01122443035034
10,2021-03-04,0.94035244188433
10,2021-03-05,0.853001193258067
10,2021-03-06,0.896953918448097
10,2021-03-07,0.897890032033181
10,2021-03-08,0.987747644720468
10,2021-03-09,1.00381738854065
10,2021-03-10,1.01840303784549
10,2021-03-11,1.01195713274039
10,2021-03-12,0.986912260774399
10,2021-03-13,0.956419135312443
10,2021-03-14,0.969498220229384
10,2021-03-15,0.978353213993373
10,2021-03-16,1.04883846298418
10,2021-03-17,1.06181060253214
10,2021-03-18,1.14615507326852
10,2021-03-19,1.17564494460422
10,2021-03-20,1.16930086007533
10,2021-03-21,1.14144412238362
10,2021-03-22,1.07068937115648
10,2021-03-23,1.03854591882966
